,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC,^DJI,^GSPC,^IXIC
Date,,,,,,,,,,,,,,,,,,
2020-04-16,23537.6796875,2799.550048828125,8532.3603515625,23537.6796875,2799.550048828125,8532.3603515625,23598.080078125,2806.510009765625,8560.16015625,23211.380859375,2764.320068359375,8393.26953125,23543.66015625,2799.340087890625,8479.1103515625,471050000,5228810000,4057800000
2020-04-17,24242.490234375,2874.56005859375,8650.1396484375,24242.490234375,2874.56005859375,8650.1396484375,24264.2109375,2879.219970703125,8670.2998046875,23817.150390625,2830.8798828125,8531.6904296875,23817.150390625,2842.429931640625,8667.48046875,525950000,5804810000,4348310000
2020-04-20,23650.439453125,2823.159912109375,8560.73046875,23650.439453125,2823.159912109375,8560.73046875,24108.689453125,2868.97998046875,8684.91015625,23627.189453125,2820.429931640625,8553.3798828125,24095.099609375,2845.6201171875,8553.3798828125,423410000,5228630000,3827370000
2020-04-21,23018.880859375,2736.56005859375,8263.23046875,23018.880859375,2736.56005859375,8263.23046875,23365.25,2785.5400390625,8480.2900390625,22941.880859375,2727.10009765625,8215.6904296875,23365.25,2784.81005859375,8460.6904296875,485140000,5121010000,3788180000
2020-04-22,23475.8203125,2799.31005859375,8495.3798828125,23475.8203125,2799.31005859375,8495.3798828125,23613.099609375,2815.10009765625,8537.3095703125,23339.599609375,2775.949951171875,8404.5400390625,23437.33984375,2787.889892578125,8434.5498046875,352880000,5084920000,3041520000
2020-04-23,23515.259765625,2797.800048828125,8494.75,23515.259765625,2797.800048828125,8494.75,23885.359375,2844.89990234375,8635.23046875,23483.349609375,2794.260009765625,8475.2001953125,23543.08984375,2810.419921875,8528.83984375,389290000,5773530000,3759890000
2020-04-24,23775.26953125,2836.739990234375,8634.51953125,23775.26953125,2836.739990234375,8634.51953125,23826.0,2842.7099609375,8642.9296875,23417.6796875,2791.760009765625,8464.419921875,23628.240234375,2812.639892578125,8530.080078125,376020000,5382810000,3696020000
2020-04-27,24133.779296875,2878.47998046875,8730.16015625,24133.779296875,2878.47998046875,8730.16015625,24207.650390625,2887.719970703125,8754.5703125,23840.609375,2852.889892578125,8697.3701171875,23866.150390625,2854.64990234375,8717.98046875,389390000,5203930000,3694980000
2020-04-28,24101.55078125,2863.389892578125,8607.73046875,24101.55078125,2863.389892578125,8607.73046875,24512.240234375,2921.14990234375,8830.5703125,24031.19921875,2860.7099609375,8600.7001953125,24357.169921875,2909.9599609375,8825.6904296875,400250000,5691160000,3730350000
2020-04-29,24633.859375,2939.510009765625,8914.7099609375,24633.859375,2939.510009765625,8914.7099609375,24764.76953125,2954.860107421875,8957.26953125,24453.990234375,2912.159912109375,8765.009765625,24490.369140625,2918.4599609375,8802.7001953125,455290000,6645640000,4407140000
2020-04-30,24345.720703125,2912.429931640625,8889.5498046875,24345.720703125,2912.429931640625,8889.5498046875,24585.5703125,2930.909912109375,8926.1103515625,24186.900390625,2892.469970703125,8825.830078125,24585.5703125,2930.909912109375,8911.01953125,487840000,6544980000,4335660000
2020-05-01,23723.689453125,2830.7099609375,8604.9501953125,23723.689453125,2830.7099609375,8604.9501953125,24120.779296875,2869.090087890625,8754.4599609375,23645.30078125,2821.610107421875,8566.83984375,24120.779296875,2869.090087890625,8681.2900390625,418160000,4759810000,3741300000
2020-05-04,23749.759765625,2842.739990234375,8710.7099609375,23749.759765625,2842.739990234375,8710.7099609375,23769.560546875,2844.239990234375,8715.8203125,23361.16015625,2797.85009765625,8537.830078125,23581.55078125,2815.010009765625,8555.3203125,355360000,4735930000,3443140000
2020-05-05,23883.08984375,2868.43994140625,8809.1201171875,23883.08984375,2868.43994140625,8809.1201171875,24169.720703125,2898.22998046875,8909.9599609375,23868.91015625,2863.550048828125,8781.3095703125,23958.880859375,2868.8798828125,8809.66015625,369710000,5140290000,3933550000
2020-05-06,23664.640625,2848.419921875,8854.3896484375,23664.640625,2848.419921875,8854.3896484375,24054.58984375,2891.110107421875,8933.25,23661.140625,2847.64990234375,8819.3701171875,23978.880859375,2883.139892578125,8874.7001953125,377450000,4892570000,3656750000
2020-05-07,23875.890625,2881.18994140625,8979.66015625,23875.890625,2881.18994140625,8979.66015625,24094.619140625,2901.919921875,9015.990234375,23834.390625,2876.47998046875,8932.8603515625,23837.2109375,2878.260009765625,8973.7802734375,369890000,5178790000,3787220000
2020-05-08,24331.3203125,2929.800048828125,9121.3203125,24331.3203125,2929.800048828125,9121.3203125,24349.900390625,2932.159912109375,9125.98046875,24107.05078125,2902.8798828125,9018.2099609375,24107.8203125,2908.830078125,9056.8896484375,335760000,4876030000,3813630000
2020-05-11,24221.990234375,2930.18994140625,9192.33984375,24221.990234375,2930.18994140625,9192.33984375,24366.2109375,2944.25,9241.919921875,24070.220703125,2903.43994140625,9053.169921875,24256.44921875,2915.4599609375,9054.91015625,352400000,4819730000,3925450000
2020-05-12,23764.779296875,2870.1201171875,9002.5498046875,23764.779296875,2870.1201171875,9002.5498046875,24382.08984375,2945.820068359375,9250.9599609375,23761.580078125,2869.590087890625,9000.0703125,24292.83984375,2939.5,9225.150390625,359480000,5119630000,4336510000
2020-05-13,23247.970703125,2820.0,8863.169921875,23247.970703125,2820.0,8863.169921875,23708.900390625,2874.139892578125,9074.16015625,23067.640625,2793.14990234375,8752.6796875,23702.16015625,2865.860107421875,9006.0498046875,469950000,6151650000,4273210000
2020-05-14,23625.33984375,2852.5,8943.7197265625,23625.33984375,2852.5,8943.7197265625,23630.859375,2852.800048828125,8945.7099609375,22789.619140625,2766.639892578125,8705.25,23049.060546875,2794.5400390625,8788.0400390625,472700000,5651130000,3965970000
2020-05-15,23685.419921875,2863.699951171875,9014.5595703125,23685.419921875,2863.699951171875,9014.5595703125,23730.080078125,2865.010009765625,9018.400390625,23354.150390625,2816.780029296875,8821.3798828125,23454.830078125,2829.949951171875,8839.990234375,491510000,5507700000,4240690000
2020-05-18,24597.369140625,2953.909912109375,9234.830078125,24597.369140625,2953.909912109375,9234.830078125,24708.5390625,2968.090087890625,9267.2197265625,24059.98046875,2913.860107421875,9154.349609375,24059.98046875,2913.860107421875,9177.150390625,484190000,6373670000,4341820000
2020-05-19,24206.859375,2922.93994140625,9185.099609375,24206.859375,2922.93994140625,9185.099609375,24599.5,2964.2099609375,9317.25,24202.9609375,2922.35009765625,9183.25,24577.48046875,2948.590087890625,9227.4599609375,374100000,4984330000,4193550000
2020-05-20,24575.900390625,2971.610107421875,9375.7802734375,24575.900390625,2971.610107421875,9375.7802734375,24649.48046875,2980.2900390625,9392.8203125,24455.939453125,2953.6298828125,9304.2001953125,24455.939453125,2953.6298828125,9305.6201171875,366510000,5005380000,4315500000
2020-05-21,24474.119140625,2948.510009765625,9284.8798828125,24474.119140625,2948.510009765625,9284.8798828125,24718.4609375,2978.5,9405.25,24370.880859375,2938.570068359375,9254.849609375,24564.26953125,2969.949951171875,9375.1904296875,346770000,4976620000,3745270000
2020-05-22,24465.16015625,2955.449951171875,9324.58984375,24465.16015625,2955.449951171875,9324.58984375,24481.640625,2956.760009765625,9328.2802734375,24294.0703125,2933.590087890625,9239.41015625,24461.98046875,2948.050048828125,9278.5498046875,255660000,3970860000,3668070000
2020-05-26,24995.109375,2991.77001953125,9340.2197265625,24995.109375,2991.77001953125,9340.2197265625,25176.419921875,3021.719970703125,9501.2099609375,24781.83984375,2988.169921875,9333.16015625,24781.83984375,3004.080078125,9501.2099609375,424380000,5848500000,4448950000
2020-05-27,25548.26953125,3036.1298828125,9412.3603515625,25548.26953125,3036.1298828125,9412.3603515625,25551.560546875,3036.25,9414.6201171875,25009.869140625,2969.75,9144.2802734375,25298.630859375,3015.64990234375,9346.1201171875,411230000,6398000000,4489110000
2020-05-28,25400.640625,3029.72998046875,9368.990234375,25400.640625,3029.72998046875,9368.990234375,25758.7890625,3068.669921875,9523.6396484375,25358.73046875,3023.39990234375,9345.2802734375,25697.359375,3046.610107421875,9392.990234375,377800000,5447020000,4113660000
2020-05-29,25383.109375,3044.31005859375,9489.8701171875,25383.109375,3044.31005859375,9489.8701171875,25482.80078125,3049.169921875,9505.5498046875,25031.669921875,2998.610107421875,9324.73046875,25324.150390625,3025.169921875,9382.349609375,527620000,7297550000,4742290000
2020-06-01,25475.01953125,3055.72998046875,9552.0498046875,25475.01953125,3055.72998046875,9552.0498046875,25508.830078125,3062.179931640625,9571.2802734375,25220.66015625,3031.5400390625,9462.3203125,25342.990234375,3038.780029296875,9471.419921875,338310000,4684170000,3847770000
2020-06-02,25742.650390625,3080.820068359375,9608.3798828125,25742.650390625,3080.820068359375,9608.3798828125,25743.130859375,3081.070068359375,9611.2197265625,25523.740234375,3051.639892578125,9472.080078125,25582.51953125,3064.780029296875,9566.5302734375,352610000,5197150000,3990080000
2020-06-03,26269.890625,3122.8701171875,9682.91015625,26269.890625,3122.8701171875,9682.91015625,26337.75,3130.93994140625,9707.7802734375,25906.880859375,3098.89990234375,9627.169921875,25906.880859375,3098.89990234375,9651.8603515625,398790000,6005560000,4679030000
2020-06-04,26281.8203125,3112.35009765625,9615.8095703125,26281.8203125,3112.35009765625,9615.8095703125,26384.099609375,3128.909912109375,9716.1396484375,26082.310546875,3090.409912109375,9560.41015625,26226.490234375,3111.56005859375,9649.650390625,372190000,6451290000,6141320000
2020-06-05,27110.98046875,3193.929931640625,9814.080078125,27110.98046875,3193.929931640625,9814.080078125,27338.30078125,3211.719970703125,9845.6904296875,26836.80078125,3163.840087890625,9685.349609375,26836.80078125,3163.840087890625,9703.5400390625,542310000,8639300000,6607730000
2020-06-08,27572.439453125,3232.389892578125,9924.75,27572.439453125,3232.389892578125,9924.75,27580.2109375,3233.1298828125,9927.1298828125,27232.48046875,3196.0,9780.6103515625,27232.9296875,3199.919921875,9823.4404296875,430200000,8498300000,6197330000
2020-06-09,27272.30078125,3207.179931640625,9953.75,27272.30078125,3207.179931640625,9953.75,27447.369140625,3222.7099609375,10002.5,27151.060546875,3193.110107421875,9863.26953125,27447.369140625,3213.320068359375,9867.1904296875,381430000,6410930000,5319450000
2020-06-10,26989.990234375,3190.139892578125,10020.349609375,26989.990234375,3190.139892578125,10020.349609375,27355.220703125,3223.27001953125,10086.8896484375,26938.05078125,3181.489990234375,9962.580078125,27251.890625,3213.419921875,10012.3203125,448930000,6598870000,5170860000
2020-06-11,25128.169921875,3002.10009765625,9492.73046875,25128.169921875,3002.10009765625,9492.73046875,26294.080078125,3123.530029296875,9868.080078125,25082.720703125,2999.489990234375,9491.3095703125,26282.509765625,3123.530029296875,9791.240234375,647780000,7037320000,5300850000
2020-06-12,25605.5390625,3041.31005859375,9588.8095703125,25605.5390625,3041.31005859375,9588.8095703125,25965.55078125,3088.419921875,9768.6396484375,25078.41015625,2984.469970703125,9413.6201171875,25659.419921875,3071.0400390625,9715.8701171875,514440000,5845330000,4388990000
2020-06-15,25763.16015625,3066.590087890625,9726.01953125,25763.16015625,3066.590087890625,9726.01953125,25891.580078125,3079.760009765625,9756.0703125,24843.1796875,2965.659912109375,9403.0,25270.390625,2993.760009765625,9426.900390625,461230000,5757480000,4476010000
2020-06-16,26289.98046875,3124.739990234375,9895.8701171875,26289.98046875,3124.739990234375,9895.8701171875,26611.029296875,3153.449951171875,9963.6298828125,25811.69921875,3076.06005859375,9748.3798828125,26326.6796875,3131.0,9949.7802734375,489500000,5845810000,4669320000
2020-06-17,26119.609375,3113.489990234375,9910.5302734375,26119.609375,3113.489990234375,9910.5302734375,26400.0703125,3141.159912109375,9991.2099609375,26068.41015625,3108.030029296875,9891.8095703125,26330.51953125,3136.1298828125,9943.3095703125,328830000,4560450000,4279700000
2020-06-18,26080.099609375,3115.340087890625,9943.0498046875,26080.099609375,3115.340087890625,9943.0498046875,26154.19921875,3120.0,9959.2001953125,25848.529296875,3093.510009765625,9885.66015625,26016.44921875,3101.639892578125,9892.48046875,328390000,4448690000,4335320000
2020-06-19,25871.4609375,3097.739990234375,9946.1201171875,25871.4609375,3097.739990234375,9946.1201171875,26451.439453125,3155.530029296875,10053.91015625,25759.66015625,3083.110107421875,9872.9404296875,26213.099609375,3140.2900390625,10042.1298828125,669390000,8346650000,6093830000
2020-06-22,26024.9609375,3117.860107421875,10056.48046875,26024.9609375,3117.860107421875,10056.48046875,26059.810546875,3120.919921875,10059.6103515625,25667.6796875,3079.389892578125,9916.599609375,25865.080078125,3094.419921875,9945.490234375,351780000,4686690000,4506960000
2020-06-23,26156.099609375,3131.2900390625,10131.3701171875,26156.099609375,3131.2900390625,10131.3701171875,26314.970703125,3154.89990234375,10221.849609375,26105.970703125,3127.1201171875,10112.4404296875,26159.390625,3138.699951171875,10130.830078125,389980000,4711850000,5755170000
2020-06-24,25445.939453125,3050.330078125,9909.169921875,25445.939453125,3050.330078125,9909.169921875,25992.9609375,3115.010009765625,10137.5,25296.73046875,3032.1298828125,9842.2197265625,25992.9609375,3114.39990234375,10092.919921875,450120000,5597680000,5589130000
2020-06-25,25745.599609375,3083.760009765625,10017.0,25745.599609375,3083.760009765625,10017.0,25769.609375,3086.25,10023.2802734375,25209.7890625,3024.010009765625,9810.4697265625,25365.220703125,3046.60009765625,9899.3603515625,384560000,4847690000,4779640000
2020-06-26,25015.55078125,3009.050048828125,9757.2197265625,25015.55078125,3009.050048828125,9757.2197265625,25641.689453125,3073.72998046875,10000.669921875,24971.029296875,3004.6298828125,9749.0703125,25641.689453125,3073.199951171875,9995.1201171875,640860000,8107850000,7309380000
2020-06-29,25595.80078125,3053.239990234375,9874.150390625,25595.80078125,3053.239990234375,9874.150390625,25601.150390625,3053.889892578125,9877.33984375,25096.16015625,2999.739990234375,9663.6103515625,25152.44921875,3018.590087890625,9771.7197265625,378070000,4473970000,4336290000
2020-06-30,25812.880859375,3100.2900390625,10058.76953125,25812.880859375,3100.2900390625,10058.76953125,25905.380859375,3111.510009765625,10085.58984375,25475.140625,3047.830078125,9863.669921875,25512.4296875,3050.199951171875,9875.2900390625,410780000,4705850000,4510190000
2020-07-01,25734.970703125,3115.860107421875,10154.6298828125,25734.970703125,3115.860107421875,10154.6298828125,26019.310546875,3128.43994140625,10197.1904296875,25713.609375,3101.169921875,10048.0400390625,25879.380859375,3105.919921875,10063.669921875,373180000,4449230000,4624430000
2020-07-02,25827.359375,3130.010009765625,10207.6298828125,25827.359375,3130.010009765625,10207.6298828125,26204.41015625,3165.81005859375,10310.3603515625,25778.119140625,3124.52001953125,10194.0595703125,25936.44921875,3143.639892578125,10268.669921875,349130000,4197720000,4038920000
2020-07-06,26287.029296875,3179.719970703125,10433.650390625,26287.029296875,3179.719970703125,10433.650390625,26297.529296875,3182.590087890625,10462.0498046875,25996.080078125,3155.2900390625,10354.98046875,25996.080078125,3155.2900390625,10360.3798828125,340690000,4759160000,4570260000
2020-07-07,25890.1796875,3145.320068359375,10343.8896484375,25890.1796875,3145.320068359375,10343.8896484375,26174.9296875,3184.14990234375,10518.98046875,25866.580078125,3142.929931640625,10337.98046875,26172.009765625,3166.43994140625,10412.4599609375,346820000,4571330000,4337130000
2020-07-08,26067.279296875,3169.93994140625,10492.5,26067.279296875,3169.93994140625,10492.5,26109.490234375,3171.800048828125,10494.6298828125,25816.25,3136.530029296875,10350.9599609375,25950.060546875,3153.070068359375,10409.349609375,337300000,4937310000,4030210000
2020-07-09,25706.08984375,3152.050048828125,10547.75,25706.08984375,3152.050048828125,10547.75,26103.279296875,3179.780029296875,10578.099609375,25523.509765625,3115.699951171875,10379.91015625,26094.919921875,3176.169921875,10563.7197265625,387610000,4843650000,4013180000
2020-07-10,26075.30078125,3185.0400390625,10617.4404296875,26075.30078125,3185.0400390625,10617.4404296875,26101.3203125,3186.820068359375,10622.349609375,25637.5,3136.219970703125,10447.009765625,25690.349609375,3152.469970703125,10545.91015625,338170000,4524190000,3537510000
2020-07-13,26085.80078125,3155.219970703125,10390.83984375,26085.80078125,3155.219970703125,10390.83984375,26639.08984375,3235.320068359375,10824.7802734375,26044.23046875,3149.429931640625,10368.0400390625,26225.0703125,3205.080078125,10729.919921875,425320000,4902440000,4851880000
2020-07-14,26642.58984375,3197.52001953125,10488.580078125,26642.58984375,3197.52001953125,10488.580078125,26690.51953125,3200.949951171875,10497.830078125,25994.98046875,3127.659912109375,10182.4599609375,26044.169921875,3141.110107421875,10310.25,401640000,4507140000,4461770000
2020-07-15,26870.099609375,3226.56005859375,10550.490234375,26870.099609375,3226.56005859375,10550.490234375,27071.330078125,3238.280029296875,10604.669921875,26692.48046875,3200.760009765625,10420.5400390625,27009.810546875,3225.97998046875,10576.7197265625,384900000,4686830000,4647070000
2020-07-16,26734.7109375,3215.570068359375,10473.830078125,26734.7109375,3215.570068359375,10473.830078125,26879.16015625,3220.389892578125,10499.7900390625,26590.009765625,3198.590087890625,10364.3896484375,26746.5703125,3208.360107421875,10443.8701171875,287330000,3972860000,4277760000
2020-07-17,26671.94921875,3224.72998046875,10503.1904296875,26671.94921875,3224.72998046875,10503.1904296875,26808.4296875,3233.52001953125,10532.6201171875,26619.880859375,3205.64990234375,10421.2099609375,26774.619140625,3224.2099609375,10500.51953125,296460000,4012850000,4361480000
2020-07-20,26680.869140625,3251.840087890625,10767.08984375,26680.869140625,3251.840087890625,10767.08984375,26765.01953125,3258.610107421875,10783.7998046875,26504.19921875,3215.159912109375,10488.0400390625,26660.2890625,3224.2900390625,10526.01953125,309390000,3979340000,4314630000
2020-07-21,26840.400390625,3257.300048828125,10680.3603515625,26840.400390625,3257.300048828125,10680.3603515625,27025.380859375,3277.2900390625,10839.9296875,26766.220703125,3247.77001953125,10650.4599609375,26833.140625,3268.52001953125,10837.8798828125,364930000,4556610000,5350750000
2020-07-22,27005.83984375,3276.02001953125,10706.1298828125,27005.83984375,3276.02001953125,10706.1298828125,27035.240234375,3279.320068359375,10745.3203125,26794.189453125,3253.10009765625,10627.4501953125,26824.560546875,3254.860107421875,10687.580078125,404340000,4267160000,4128960000
2020-07-23,26652.330078125,3235.659912109375,10461.419921875,26652.330078125,3235.659912109375,10461.419921875,26973.849609375,3279.989990234375,10728.1201171875,26560.0390625,3222.659912109375,10407.8701171875,26955.970703125,3271.639892578125,10689.5,419800000,4296760000,4501540000
2020-07-24,26469.890625,3215.6298828125,10363.1796875,26469.890625,3215.6298828125,10363.1796875,26625.69921875,3227.260009765625,10418.75,26402.859375,3200.050048828125,10217.3095703125,26533.41015625,3218.580078125,10294.41015625,494170000,3689410000,4233390000
2020-07-27,26584.76953125,3239.409912109375,10536.26953125,26584.76953125,3239.409912109375,10536.26953125,26625.4609375,3241.429931640625,10546.4404296875,26426.919921875,3214.25,10399.8603515625,26447.669921875,3219.840087890625,10421.7001953125,400930000,3970310000,4244570000
2020-07-28,26379.279296875,3218.43994140625,10402.08984375,26379.279296875,3218.43994140625,10402.08984375,26556.83984375,3243.719970703125,10523.6396484375,26361.7109375,3216.169921875,10397.8701171875,26529.44921875,3234.27001953125,10509.2001953125,361090000,4053180000,3894660000
2020-07-29,26539.5703125,3258.43994140625,10542.9404296875,26539.5703125,3258.43994140625,10542.9404296875,26602.44921875,3264.739990234375,10567.91015625,26375.390625,3227.219970703125,10464.0,26388.439453125,3227.219970703125,10474.7001953125,347580000,4478200000,4009640000
2020-07-30,26313.650390625,3246.219970703125,10587.8095703125,26313.650390625,3246.219970703125,10587.8095703125,26374.9296875,3250.919921875,10609.58984375,25992.279296875,3204.1298828125,10412.08984375,26367.419921875,3231.760009765625,10450.1201171875,351540000,4264920000,4185810000
2020-07-31,26428.3203125,3271.1201171875,10745.26953125,26428.3203125,3271.1201171875,10745.26953125,26440.01953125,3272.169921875,10747.7998046875,26013.58984375,3220.260009765625,10557.7001953125,26409.330078125,3270.449951171875,10741.4697265625,488050000,5007530000,4438730000
2020-08-03,26664.400390625,3294.610107421875,10902.7998046875,26664.400390625,3294.610107421875,10902.7998046875,26707.259765625,3302.72998046875,10927.5595703125,26534.380859375,3284.530029296875,10831.150390625,26542.3203125,3288.260009765625,10848.6396484375,439380000,4438940000,4203890000
2020-08-04,26828.470703125,3306.510009765625,10941.169921875,26828.470703125,3306.510009765625,10941.169921875,26832.720703125,3306.840087890625,10941.91015625,26597.8203125,3286.3701171875,10852.900390625,26664.609375,3289.919921875,10897.8896484375,346350000,4414380000,4016520000
2020-08-05,27201.51953125,3327.77001953125,10998.400390625,27201.51953125,3327.77001953125,10998.400390625,27221.669921875,3330.77001953125,11002.1103515625,26924.779296875,3317.3701171875,10943.7197265625,26924.779296875,3317.3701171875,10967.8701171875,366000000,4535060000,4160740000
2020-08-06,27386.98046875,3349.159912109375,11108.0703125,27386.98046875,3349.159912109375,11108.0703125,27394.099609375,3351.030029296875,11121.1904296875,27145.25,3318.139892578125,10963.41015625,27170.8203125,3323.169921875,10989.98046875,322460000,4278930000,4120000000
2020-08-07,27433.48046875,3351.280029296875,11010.98046875,27433.48046875,3351.280029296875,11010.98046875,27456.240234375,3352.5400390625,11126.0400390625,27223.55078125,3328.719970703125,10920.3701171875,27321.6796875,3340.050048828125,11072.5302734375,321170000,4110030000,4263930000
2020-08-10,27791.439453125,3360.469970703125,10968.3603515625,27791.439453125,3360.469970703125,10968.3603515625,27803.859375,3363.2900390625,11040.240234375,27488.2109375,3335.43994140625,10849.4599609375,27488.2109375,3356.0400390625,11033.73046875,360340000,4327920000,4048420000
2020-08-11,27686.91015625,3333.68994140625,10782.8203125,27686.91015625,3333.68994140625,10782.8203125,28154.880859375,3381.010009765625,10989.419921875,27624.509765625,3326.43994140625,10762.7099609375,27961.640625,3370.340087890625,10942.66015625,428220000,4880540000,4331770000
2020-08-12,27976.83984375,3380.35009765625,11012.240234375,27976.83984375,3380.35009765625,11012.240234375,28043.890625,3387.889892578125,11036.7197265625,27843.3203125,3355.4599609375,10877.16015625,27860.240234375,3355.4599609375,10878.1201171875,340210000,3772250000,3745230000
2020-08-13,27896.720703125,3373.429931640625,11042.5,27896.720703125,3373.429931640625,11042.5,27986.099609375,3387.239990234375,11124.849609375,27789.779296875,3363.35009765625,11007.5,27922.509765625,3372.949951171875,11026.8603515625,360160000,3438730000,3480470000
2020-08-14,27931.01953125,3372.85009765625,11019.2998046875,27931.01953125,3372.85009765625,11019.2998046875,27977.810546875,3378.510009765625,11058.4404296875,27759.390625,3361.639892578125,10972.0595703125,27828.9296875,3368.659912109375,11042.240234375,275540000,3200060000,3514260000
2020-08-17,27844.91015625,3381.989990234375,11129.73046875,27844.91015625,3381.989990234375,11129.73046875,27999.810546875,3387.590087890625,11144.5302734375,27816.400390625,3379.219970703125,11080.2998046875,27970.05078125,3380.860107421875,11083.25,286860000,3460330000,3214870000
2020-08-18,27778.0703125,3389.780029296875,11210.83984375,27778.0703125,3389.780029296875,11210.83984375,27891.119140625,3395.06005859375,11230.6201171875,27668.7890625,3370.14990234375,11103.830078125,27853.48046875,3387.0400390625,11170.75,276170000,3669550000,3228590000
2020-08-19,27692.880859375,3374.85009765625,11146.4599609375,27692.880859375,3374.85009765625,11146.4599609375,27920.419921875,3399.5400390625,11257.419921875,27647.669921875,3369.659912109375,11132.099609375,27811.259765625,3392.510009765625,11214.7998046875,311460000,3679480000,3496480000
2020-08-20,27739.73046875,3385.510009765625,11264.9501953125,27739.73046875,3385.510009765625,11264.9501953125,27781.4609375,3390.800048828125,11283.6201171875,27526.25,3354.68994140625,11090.0302734375,27622.6796875,3360.47998046875,11096.400390625,304550000,3431040000,4215130000
2020-08-21,27930.330078125,3397.159912109375,11311.7998046875,27930.330078125,3397.159912109375,11311.7998046875,27959.48046875,3399.9599609375,11326.2099609375,27686.779296875,3379.31005859375,11245.4404296875,27758.130859375,3386.010009765625,11258.4404296875,372720000,3505010000,3929290000
2020-08-24,28308.4609375,3431.280029296875,11379.7197265625,28308.4609375,3431.280029296875,11379.7197265625,28314.939453125,3432.090087890625,11462.0498046875,28041.75,3413.1298828125,11297.5302734375,28077.580078125,3418.090087890625,11449.25,383880000,3743410000,3907310000
2020-08-25,28248.439453125,3443.6201171875,11466.4697265625,28248.439453125,3443.6201171875,11466.4697265625,28400.740234375,3444.2099609375,11468.259765625,28094.5703125,3425.840087890625,11343.0400390625,28347.419921875,3435.949951171875,11370.23046875,338420000,3627650000,3475280000
2020-08-26,28331.919921875,3478.72998046875,11665.0595703125,28331.919921875,3478.72998046875,11665.0595703125,28353.80078125,3481.070068359375,11672.0498046875,28153.91015625,3444.14990234375,11507.4599609375,28257.880859375,3449.969970703125,11516.6201171875,327070000,3780530000,3471520000
2020-08-27,28492.26953125,3484.550048828125,11625.33984375,28492.26953125,3484.550048828125,11625.33984375,28634.220703125,3501.3798828125,11730.009765625,28363.9296875,3468.35009765625,11551.009765625,28384.0703125,3485.139892578125,11688.1904296875,404340000,3955890000,3547400000
2020-08-28,28653.869140625,3508.010009765625,11695.6298828125,28653.869140625,3508.010009765625,11695.6298828125,28733.349609375,3509.22998046875,11708.76953125,28487.98046875,3484.320068359375,11634.76953125,28601.2890625,3494.68994140625,11689.2802734375,369740000,3868510000,3012980000
2020-08-31,28430.05078125,3500.31005859375,11775.4599609375,28430.05078125,3500.31005859375,11775.4599609375,28643.66015625,3514.77001953125,11829.83984375,28363.55078125,3493.25,11697.419921875,28643.66015625,3509.72998046875,11718.8095703125,517320000,4348280000,3612050000
2020-09-01,28645.66015625,3526.64990234375,11939.669921875,28645.66015625,3526.64990234375,11939.669921875,28659.259765625,3528.030029296875,11945.7197265625,28290.720703125,3494.60009765625,11794.7802734375,28439.609375,3507.43994140625,11850.9599609375,423410000,4101490000,3511060000
2020-09-02,29100.5,3580.840087890625,12056.4404296875,29100.5,3580.840087890625,12056.4404296875,29162.880859375,3588.110107421875,12074.0595703125,28713.529296875,3535.22998046875,11836.1796875,28736.7890625,3543.760009765625,12047.259765625,539510000,4295640000,3982360000
2020-09-03,28292.73046875,3455.06005859375,11458.099609375,28292.73046875,3455.06005859375,11458.099609375,29199.349609375,3564.85009765625,11894.400390625,28074.759765625,3427.409912109375,11361.3603515625,29090.69921875,3564.739990234375,11861.900390625,650080000,4911830000,4465010000
2020-09-04,28133.310546875,3426.9599609375,11313.1298828125,28133.310546875,3426.9599609375,11313.1298828125,28539.75,3479.14990234375,11531.1796875,27664.6796875,3349.6298828125,10875.8701171875,28341.05078125,3453.60009765625,11396.240234375,694640000,4438720000,4284440000
2020-09-08,27500.890625,3331.840087890625,10847.6904296875,27500.890625,3331.840087890625,10847.6904296875,27925.23046875,3379.969970703125,11131.5,27464.900390625,3329.27001953125,10837.2001953125,27925.23046875,3371.8798828125,10900.7001953125,580860000,4694330000,3905420000
2020-09-09,27940.470703125,3398.9599609375,11141.5595703125,27940.470703125,3398.9599609375,11141.5595703125,28206.2109375,3424.77001953125,11217.6904296875,27704.5390625,3366.840087890625,10970.4501953125,27711.7109375,3369.820068359375,11064.759765625,460590000,3932520000,3550660000
2020-09-10,27534.580078125,3339.18994140625,10919.58984375,27534.580078125,3339.18994140625,10919.58984375,28174.779296875,3425.550048828125,11299.5302734375,27447.080078125,3329.25,10875.01953125,28022.509765625,3412.56005859375,11235.5302734375,442850000,4208630000,3840010000
2020-09-11,27665.640625,3340.969970703125,10853.5498046875,27665.640625,3340.969970703125,10853.5498046875,27828.8203125,3368.949951171875,11033.0400390625,27448.150390625,3310.469970703125,10728.0302734375,27613.859375,3352.699951171875,11010.0703125,435330000,3710090000,3630250000
